Wavelength,mV_136,mV_118,mV_96,mV_93,mV_80,mV_70,mV_64,mV_60,mV_60,mV_50,mV_50,mV_43,mV_40,mV_31,mV_25,mV_25,mV_18,mV_0,mV_-2,mV_-5,mV_-9,mV_-11,mV_-15,mV_-22,mV_-22,mV_-26,mV_-33,mV_-33,mV_-34,mV_-41,mV_-48,mV_-49,mV_-49,mV_-56,mV_-57,mV_-58,mV_-65,mV_-71,mV_-75,mV_-76,mV_-83,mV_-90,mV_-92,mV_-101,mV_-110,mV_-119,mV_-126,mV_-133,mV_-140,mV_-145,mV_-146,mV_-147,mV_-150,mV_-156,mV_-157,mV_-161,mV_-167,mV_-168,mV_-174,mV_-176,mV_-195,mV_-197,mV_-200,mV_-207,mV_-215,mV_-217,mV_-222,mV_-228,mV_-230,mV_-236,mV_-238,mV_-240,mV_-248,mV_-248,mV_-250,mV_-256,mV_-258,mV_-259,mV_-261,mV_-269,mV_-271,mV_-274,mV_-282,mV_-282,mV_-288,mV_-290,mV_-297,mV_-297,mV_-304
322.9926147,0.499707341,0.510823727,0.55084616,0.550793707,0.549823284,0.536791086,0.566965103,0.561969101,0.536658406,0.537741542,0.539563298,0.566645086,0.53883189,0.569241166,0.538367927,0.539614976,0.539342403,0.53935951,0.569693625,0.541052163,0.541418135,0.568330944,0.54328227,0.539690375,0.539979398,0.566332579,0.565308392,0.540928543,0.538045466,0.543309987,0.562636375,0.541130304,0.537281573,0.561276376,0.540433705,0.53801018,0.560837925,0.541811585,0.55756253,0.541956425,0.540410101,0.557661891,0.543172419,0.542117536,0.544424713,0.54585433,0.550136805,0.550161779,0.553907871,0.554526866,0.579421878,0.597119868,0.556160927,0.5787853,0.557567895,0.56043911,0.576221228,0.560182571,0.570987046,0.569385946,0.619723499,0.581905663,0.592980027,0.59760052,0.605434418,0.609532535,0.638395906,0.631317079,0.620080829,0.652920246,0.655807078,0.632654727,0.67014426,0.67966485,0.652042806,0.69801271,0.655316055,0.670434237,0.70557338,0.662369251,0.712284803,0.695740223,0.711215019,0.654758096,0.686494589,0.685240448,0.679319918,0.632635534,0.668160975
322.0576782,0.496087283,0.507681847,0.548354387,0.548370004,0.547447205,0.535576284,0.565050602,0.559441209,0.536133945,0.536926866,0.538490474,0.565185726,0.53788811,0.567424655,0.537306547,0.538771808,0.538118243,0.538092375,0.568377614,0.540887773,0.54087913,0.566502929,0.542620301,0.537818313,0.539748728,0.565064311,0.563472092,0.540409207,0.537524104,0.541622758,0.561059535,0.539772451,0.536627829,0.560701251,0.538998783,0.536492229,0.559177101,0.540553212,0.556378424,0.541302443,0.539525092,0.55676198,0.542319894,0.542041063,0.543133259,0.544744134,0.548994005,0.548544109,0.55196321,0.552494824,0.577560723,0.594012737,0.554066598,0.575556934,0.556232989,0.558890283,0.572681308,0.55853498,0.568439603,0.567266464,0.616570592,0.578948438,0.591582775,0.59449327,0.603414118,0.606549263,0.633938372,0.628413558,0.617486,0.64858675,0.651797891,0.629818142,0.665307999,0.676573277,0.648901045,0.693937004,0.652553797,0.665685594,0.701728582,0.658676744,0.708009541,0.691790462,0.70775038,0.651857853,0.682477653,0.68180871,0.67547369,0.630455673,0.664536357
320.9667969,0.493520528,0.505654454,0.54716605,0.547394991,0.546517849,0.535635591,0.564572811,0.558109462,0.536222279,0.536836267,0.538858771,0.564627469,0.536937594,0.566619039,0.536042452,0.538752794,0.537782311,0.537801385,0.567558467,0.540382683,0.540714562,0.566235542,0.543571949,0.537776828,0.538890719,0.564900994,0.563340664,0.539356411,0.537648737,0.541333139,0.560159504,0.539360642,0.537515283,0.560742199,0.539341033,0.53667438,0.558152735,0.540297926,0.556913972,0.540921331,0.539022327,0.556679666,0.541547,0.541176498,0.543220043,0.5442608,0.548154771,0.548145294,0.551267564,0.552232862,0.575587094,0.590887189,0.553741455,0.573934794,0.554591358,0.558367968,0.571833253,0.558269799,0.567808092,0.566462278,0.613241494,0.577033877,0.590425789,0.593008518,0.600557268,0.603673637,0.631484509,0.625427663,0.613639593,0.645087898,0.648760736,0.626488507,0.661906481,0.672271371,0.645357549,0.688991785,0.648015082,0.662321508,0.696582854,0.654886723,0.70367831,0.68639946,0.703668833,0.649314404,0.678073406,0.677218735,0.671311796,0.626233518,0.661427379
320.0316162,0.491991371,0.504658341,0.547549665,0.54695493,0.546397686,0.536333621,0.564610601,0.558356166,0.537042022,0.538276076,0.541551709,0.56434989,0.53768754,0.566440165,0.538302183,0.539818525,0.538307905,0.539598942,0.568221211,0.541480362,0.541768491,0.566905856,0.544344008,0.539762318,0.540555537,0.565359771,0.563523948,0.54018122,0.538622379,0.541935623,0.561724484,0.540357888,0.539724827,0.560864389,0.538917661,0.537698627,0.558532596,0.541190565,0.557029426,0.542203188,0.53945446,0.557546377,0.541944444,0.541700721,0.543289125,0.544948816,0.5485816,0.547729969,0.551116943,0.552015483,0.574886024,0.590141773,0.552946806,0.573168814,0.555277288,0.558115363,0.571051836,0.557323515,0.56632179,0.566223443,0.611005247,0.576563597,0.590075076,0.590954781,0.598974466,0.602591515,0.628735185,0.623016417,0.611620128,0.642654419,0.64697808,0.624348164,0.658394098,0.66916889,0.643550098,0.686177909,0.646135092,0.658480406,0.69360441,0.650634646,0.700223923,0.68310076,0.700054586,0.647907853,0.673873365,0.674356222,0.667693734,0.624637961,0.658712506
318.9404602,0.490800798,0.504544437,0.548088729,0.547133207,0.546860278,0.537178874,0.565407693,0.558806419,0.537542105,0.539624751,0.544067323,0.564908922,0.538628221,0.566857398,0.53793186,0.540376484,0.539403856,0.540200532,0.568879902,0.542129874,0.540522993,0.567438304,0.544936895,0.539934516,0.541325748,0.565599382,0.563915134,0.540670872,0.539759457,0.543214679,0.561297715,0.541569054,0.539683104,0.561494649,0.539912283,0.538201034,0.559439778,0.542056859,0.557767689,0.541673541,0.539626002,0.558049023,0.542280912,0.541840255,0.543703318,0.545292974,0.548819602,0.548573256,0.552173913,0.551833987,0.573511481,0.587743878,0.55288446,0.570939243,0.554537118,0.557057619,0.570142508,0.557551861,0.566101432,0.565527201,0.608324409,0.575415373,0.587512374,0.589601815,0.596611679,0.600662768,0.624722898,0.620251358,0.609292448,0.63836503,0.643325031,0.621529877,0.653566659,0.665490329,0.639226556,0.681975603,0.643139303,0.654218912,0.689365685,0.645749092,0.694880486,0.67817378,0.695214272,0.643977642,0.670213401,0.66952771,0.664156437,0.621489406,0.653834045
318.0050354,0.490043014,0.504235625,0.548585832,0.547392428,0.54743135,0.538322985,0.566663086,0.559155881,0.539320231,0.539891779,0.545272768,0.565552831,0.539641917,0.567751348,0.539351225,0.540881336,0.540765226,0.540690363,0.570329368,0.543811679,0.541638017,0.568570793,0.545187116,0.540948391,0.541683376,0.566937566,0.565216422,0.542145371,0.541074395,0.542729735,0.562664986,0.541794181,0.54090333,0.562029421,0.540514231,0.539085686,0.561025918,0.542996526,0.559319258,0.5432598,0.540447295,0.558820665,0.543854475,0.54223001,0.5439381,0.546149433,0.549329877,0.548571348,0.551840901,0.552387655,0.573586047,0.586828053,0.553332686,0.570778072,0.554781675,0.557966709,0.569642603,0.557538927,0.565262675,0.56580013,0.606319428,0.574645519,0.58427918,0.588762939,0.594510555,0.598817825,0.622849286,0.618285239,0.607446253,0.635891974,0.640860975,0.618065655,0.649995744,0.662882805,0.635615051,0.678796232,0.641089678,0.651253462,0.685041547,0.642446756,0.691016674,0.674014866,0.691969514,0.641086042,0.665463388,0.66502136,0.660203278,0.618585885,0.650718272
317.069519,0.489658773,0.504517853,0.549131513,0.547838271,0.548317492,0.539132774,0.566373766,0.559806168,0.539763629,0.540963829,0.547921419,0.56575644,0.540870905,0.568456233,0.539556861,0.542672873,0.540227294,0.541655958,0.569967628,0.54459244,0.54182899,0.568927586,0.5468418,0.541405618,0.542878151,0.567643881,0.56605643,0.542479813,0.541598737,0.543704152,0.563651919,0.542847931,0.542760372,0.563897848,0.541648328,0.540180326,0.562194705,0.544175327,0.560079873,0.543449044,0.541530192,0.559237838,0.545319915,0.54336232,0.545690537,0.546624124,0.549124777,0.549779534,0.552426815,0.552768111,0.571537256,0.584166169,0.553206503,0.569568515,0.554812849,0.558117926,0.56725961,0.55771929,0.564752519,0.564736307,0.603803515,0.573912084,0.581950486,0.587129355,0.59293443,0.596510112,0.619283855,0.615005374,0.603276193,0.630553365,0.636538744,0.614217818,0.645218313,0.657880187,0.631862223,0.672593117,0.636128724,0.645431817,0.679234326,0.637184084,0.684440434,0.667340756,0.684736311,0.63627243,0.65954262,0.659168184,0.65450418,0.616092384,0.644779503
315.9779358,0.490308732,0.505794287,0.550008178,0.548148334,0.549279273,0.539683819,0.566905379,0.560810566,0.541669369,0.542222738,0.548385441,0.56664604,0.542618454,0.568716586,0.542925596,0.544827044,0.541925192,0.543788433,0.570553243,0.545648813,0.542579114,0.569817841,0.549705625,0.541649222,0.545103848,0.568266332,0.567472756,0.544275165,0.543117583,0.543932259,0.564546287,0.543862879,0.54452759,0.564512074,0.542281568,0.541247129,0.56241113,0.54527241,0.562023938,0.544852674,0.544205785,0.559858739,0.545810163,0.545245409,0.546985209,0.547705114,0.551157832,0.550705135,0.552823961,0.553343177,0.569873989,0.582660914,0.553606033,0.568243742,0.555847883,0.558883846,0.56614238,0.558808684,0.564259529,0.565314233,0.600688517,0.573587894,0.579728901,0.58601594,0.591253698,0.594076216,0.615189135,0.611200988,0.600165129,0.626421511,0.632699668,0.61036557,0.639573515,0.652991414,0.626602471,0.667291522,0.631198645,0.639759123,0.672555983,0.632419527,0.677894056,0.660018981,0.678008616,0.630176187,0.651985288,0.652970314,0.647569537,0.612998903,0.638677478
315.0421753,0.491065711,0.507181823,0.550514936,0.548907638,0.55056864,0.541891754,0.567614675,0.561009705,0.542619586,0.543715656,0.548049569,0.567307591,0.543939054,0.569158018,0.543734253,0.545809805,0.544004083,0.544395924,0.571680784,0.546783269,0.54609865,0.57081455,0.550996959,0.543556273,0.545826435,0.568704009,0.568489254,0.545888007,0.544548452,0.544445813,0.564974666,0.545894086,0.545999587,0.565624654,0.542016506,0.543233872,0.564368367,0.546667278,0.562722087,0.547534645,0.54572016,0.561476231,0.54747957,0.546976626,0.548205376,0.548598588,0.552188873,0.551503897,0.553471565,0.55351454,0.569049716,0.581448019,0.553398907,0.567915857,0.555970132,0.559079647,0.564401567,0.558254302,0.564600349,0.56586802,0.598873496,0.573237896,0.577185094,0.58455503,0.588207007,0.592145622,0.612389445,0.609076798,0.597190082,0.622355521,0.629699349,0.60684824,0.634754956,0.648032963,0.62197125,0.661660969,0.626636505,0.635050416,0.667159855,0.626487315,0.671248496,0.65342772,0.672052085,0.624060035,0.645887256,0.646629095,0.641541898,0.608596087,0.633755922
313.9503174,0.492759168,0.50928098,0.552076101,0.550356209,0.551384151,0.544341683,0.56910497,0.562048018,0.544073939,0.545142591,0.54887116,0.568742335,0.54435432,0.569900274,0.544848919,0.549386203,0.544987977,0.546919763,0.572333098,0.54840833,0.547766089,0.571564674,0.553096712,0.544582903,0.547513783,0.569625616,0.568817496,0.54716903,0.545776963,0.545885384,0.566682339,0.547002494,0.547094643,0.567520618,0.544219375,0.544170618,0.565847874,0.54736048,0.563913465,0.547482669,0.547298908,0.562008858,0.54873687,0.547768772,0.550101936,0.550050318,0.552037358,0.552310824,0.554023981,0.554832459,0.568538845,0.580349386,0.554896832,0.565929353,0.556030691,0.560295105,0.563957095,0.559254944,0.563272715,0.565438926,0.595931292,0.572618783,0.574940085,0.582872272,0.584223509,0.591656447,0.60817349,0.606077194,0.593233228,0.617515147,0.625796318,0.602558792,0.628029406,0.642306566,0.616469204,0.654542923,0.620152533,0.628668547,0.659731269,0.620091319,0.663583279,0.645501256,0.663966954,0.617532015,0.637305379,0.638263345,0.634182632,0.603288293,0.626251578
313.0143433,0.494901359,0.511841416,0.554183245,0.551939488,0.554289699,0.544641793,0.571072638,0.564192057,0.546972156,0.548131108,0.550306082,0.57027632,0.546146035,0.57130295,0.548038542,0.550596893,0.546400845,0.547946513,0.574389517,0.551246405,0.551384807,0.573576331,0.556994319,0.546275258,0.549137414,0.572188079,0.569739759,0.54917109,0.547046363,0.548865259,0.569251835,0.549651802,0.550647795,0.569431424,0.546768308,0.54690218,0.567839205,0.54910785,0.565558672,0.548990488,0.549142897,0.56459564,0.550000012,0.548957884,0.552455306,0.552119136,0.55447495,0.554523528,0.556189895,0.556673586,0.569529891,0.58003372,0.55663085,0.566024184,0.558778226,0.56252557,0.564516246,0.561048091,0.564873219,0.566236794,0.594812691,0.572991133,0.575521052,0.583012939,0.582964301,0.591304421,0.606096387,0.603895128,0.592267871,0.614411235,0.622778893,0.599940479,0.624789834,0.63849175,0.61183399,0.649972379,0.616357207,0.625608981,0.654477119,0.615296543,0.657649577,0.639864743,0.658309579,0.613495469,0.632678032,0.632291019,0.628056526,0.599758685,0.620923996
311.9222107,0.499998778,0.515962362,0.557183445,0.555416286,0.557676017,0.547542632,0.573558509,0.566221654,0.547657728,0.549618661,0.552027166,0.573075831,0.55057025,0.574446321,0.551634312,0.553309202,0.550571501,0.551654458,0.575352967,0.555342436,0.553145349,0.575045109,0.55939883,0.549604297,0.55191493,0.574869931,0.574391127,0.552869499,0.550609231,0.550611317,0.571314931,0.552337408,0.554305673,0.571342826,0.549782693,0.550152719,0.570202112,0.553190112,0.568700612,0.551383138,0.553277254,0.566508293,0.553215444,0.553062856,0.553230405,0.554612696,0.557735682,0.557753325,0.560435116,0.559328497,0.568951309,0.580420375,0.559366822,0.565902531,0.560712218,0.563192546,0.56566453,0.563185632,0.56665051,0.568324745,0.593867242,0.574327886,0.574479461,0.583882093,0.580622137,0.590361953,0.602525771,0.601043046,0.588569284,0.610346854,0.619702399,0.596354842,0.618074238,0.632754087,0.606133759,0.642339647,0.608745813,0.61967814,0.646924317,0.60773623,0.64924401,0.630930424,0.649299085,0.60659045,0.622779548,0.623674333,0.618912816,0.593113661,0.612342179
310.9859924,0.505655825,0.52131623,0.561522543,0.560134351,0.561679244,0.553435326,0.5777632,0.571064115,0.553321183,0.553995729,0.556991696,0.577965856,0.556313098,0.578924954,0.556135058,0.558773637,0.555063129,0.556845725,0.580275893,0.559446275,0.555615962,0.579558015,0.565134406,0.553923667,0.556941867,0.579117298,0.57771951,0.558086276,0.557229579,0.556278229,0.576398134,0.559933364,0.561120749,0.577530026,0.55544889,0.556441724,0.575544059,0.558546007,0.574157059,0.557565808,0.556481302,0.572508276,0.559102774,0.558428526,0.5594697,0.561653614,0.563043654,0.562883019,0.564421058,0.564014554,0.573176086,0.583343506,0.563358307,0.570849359,0.565884292,0.567926526,0.569979787,0.567694068,0.571695924,0.571986973,0.595416427,0.57835561,0.575869739,0.58767587,0.581934631,0.591869831,0.602301121,0.601046503,0.587868094,0.607476771,0.61718601,0.59299916,0.613975346,0.630109429,0.601883471,0.637234211,0.602137387,0.615436375,0.641205967,0.601717353,0.642557323,0.625609815,0.642196775,0.600977957,0.61600703,0.617561162,0.611774325,0.589550197,0.606950939
310.0496521,0.513144612,0.527461529,0.568313599,0.56501013,0.567170978,0.560385227,0.582919061,0.576107442,0.559277535,0.563510835,0.56394428,0.583095551,0.563706815,0.584972382,0.562701583,0.563337028,0.560408533,0.561136842,0.584047437,0.568343699,0.56251055,0.584975421,0.570117235,0.560814858,0.561820149,0.58389616,0.583785117,0.564518154,0.560894549,0.561182022,0.580792546,0.564930141,0.565206885,0.582332552,0.562311471,0.561839402,0.581035793,0.564169169,0.580034673,0.561509311,0.563885689,0.578274608,0.564959943,0.56472671,0.565145671,0.566114724,0.568380952,0.567635655,0.569395959,0.569974124,0.576963008,0.587111354,0.570209682,0.572047234,0.572499335,0.573880494,0.577739298,0.571999669,0.576688409,0.576956034,0.59729743,0.581027567,0.578787267,0.590645194,0.582553625,0.595170617,0.602298677,0.603428304,0.588635087,0.607164562,0.617927969,0.592122972,0.610009432,0.627511203,0.599292278,0.633798659,0.599855959,0.612056553,0.636015058,0.595702589,0.63629216,0.618997097,0.635346115,0.596751034,0.609964013,0.610558152,0.607109428,0.584575772,0.601695478
308.9571228,0.521000028,0.536571324,0.574893475,0.57345897,0.574757457,0.566381395,0.590226531,0.584224522,0.565615535,0.564860821,0.570486426,0.589174867,0.569654286,0.592702866,0.568215251,0.572936952,0.570971429,0.568703115,0.591547847,0.574969173,0.568693399,0.594995618,0.575628936,0.569019496,0.569743812,0.592990041,0.591245294,0.571613908,0.569855452,0.567800641,0.590318084,0.57403177,0.572864473,0.588445664,0.568287253,0.567462087,0.588953435,0.572819352,0.587864816,0.570142746,0.572133482,0.584174633,0.572036028,0.571633995,0.573932409,0.573900044,0.575691402,0.575474501,0.57589668,0.576877177,0.58277297,0.593689799,0.576707244,0.579864562,0.578730047,0.579269171,0.582622707,0.578036487,0.582590163,0.583423436,0.599981606,0.590205312,0.584557414,0.596700192,0.58546108,0.599142551,0.604038417,0.60573101,0.588718712,0.606899619,0.619785667,0.590113878,0.607926607,0.62616235,0.596715033,0.631039321,0.594451487,0.609639645,0.632095337,0.59068203,0.630812168,0.613296807,0.630571723,0.593004167,0.604129434,0.604911327,0.60080123,0.579987884,0.596684992
308.0205383,0.52904278,0.542080104,0.582123816,0.580148578,0.580766678,0.573276222,0.59536618,0.591668963,0.574197233,0.574898899,0.577437878,0.595945895,0.575230479,0.598331869,0.576411307,0.579235315,0.572503805,0.575936317,0.597966552,0.577674329,0.575065792,0.599577069,0.58227545,0.573655248,0.574550271,0.600494027,0.597613394,0.578695953,0.576985478,0.574211061,0.594971895,0.579022765,0.577407777,0.595758855,0.573646724,0.574254513,0.594657123,0.579521716,0.593885303,0.576746404,0.578916013,0.590559244,0.576249003,0.578147233,0.579653978,0.581163466,0.580698788,0.581383288,0.580461264,0.583771944,0.585291028,0.598645091,0.580755234,0.585145235,0.583162725,0.586685717,0.587873101,0.585395575,0.586660147,0.589533925,0.604879975,0.595517159,0.58797425,0.6017735,0.585968971,0.604008496,0.606624842,0.608064055,0.589024961,0.606857956,0.620125413,0.589882135,0.60783273,0.625108242,0.594457328,0.628565013,0.59381187,0.608740509,0.628755629,0.587236643,0.626404584,0.609081268,0.625926733,0.586183846,0.599840283,0.600328744,0.596871913,0.576060712,0.591134012
306.9277649,0.542328656,0.555508077,0.59220928,0.593246043,0.593768537,0.585603833,0.60874933,0.603277504,0.585693479,0.586185932,0.588118374,0.607870936,0.586442471,0.610625386,0.588752449,0.590358853,0.587382317,0.584462524,0.608974516,0.590326369,0.588002801,0.610917509,0.596818745,0.587591529,0.588200629,0.610557437,0.609826148,0.589954257,0.585703552,0.58536768,0.607542992,0.591158509,0.590648413,0.606612384,0.586788118,0.586668015,0.6063748,0.590990186,0.605658591,0.587897182,0.588924646,0.60120523,0.59168458,0.591292322,0.589342952,0.589806736,0.595797241,0.594312191,0.594312966,0.594427049,0.594914794,0.60969317,0.595493138,0.596132457,0.597988486,0.59594208,0.594870269,0.597311795,0.598504484,0.600911617,0.611353099,0.605747283,0.594068885,0.612041175,0.592289925,0.611558497,0.610797465,0.614786923,0.592485905,0.609901607,0.623257101,0.590705037,0.606742442,0.624951303,0.592980385,0.625231743,0.593121111,0.60834831,0.624229729,0.584539831,0.622957468,0.604461908,0.620754302,0.581519902,0.59384805,0.595345795,0.592658699,0.573021531,0.586237729
305.9909668,0.554815233,0.567590833,0.604333341,0.604906857,0.605023086,0.596169949,0.620839059,0.615194738,0.597239196,0.597117543,0.599454403,0.61863333,0.600557745,0.622650981,0.600327492,0.603291988,0.597812414,0.598784268,0.622340083,0.603460014,0.597903192,0.624078929,0.604605556,0.600525856,0.601321757,0.623431027,0.618398309,0.602698624,0.597503483,0.597624958,0.618057966,0.604144633,0.600782275,0.620149076,0.59812218,0.598149777,0.619241059,0.603064656,0.619771779,0.600531042,0.606332123,0.61738044,0.605023027,0.605169118,0.605453849,0.60641104,0.607576072,0.608463228,0.608236551,0.6085639,0.605300605,0.6186952,0.608786643,0.607753515,0.609682679,0.613080502,0.609130383,0.611446023,0.609975219,0.613744915,0.621789575,0.616351306,0.605013967,0.623696566,0.599685729,0.625252008,0.618441939,0.624381006,0.599148333,0.617099166,0.628372848,0.596444488,0.608624339,0.629759371,0.594188929,0.626479447,0.593486011,0.611024022,0.624214768,0.582567275,0.620432854,0.603135943,0.618237853,0.578401446,0.59131521,0.591813862,0.589933217,0.57217139,0.585206211
305.0540466,0.570258737,0.583911777,0.619974136,0.618961632,0.620637536,0.608443975,0.633778393,0.629858017,0.611327708,0.610598266,0.612587512,0.63191855,0.613926172,0.6353845,0.614622295,0.617892623,0.615788817,0.611497998,0.637674272,0.613725066,0.613147676,0.637355924,0.618013799,0.61473012,0.613085866,0.63880223,0.636413336,0.618830979,0.614292443,0.614469588,0.635111332,0.617598176,0.614570916,0.634093702,0.611933589,0.613883197,0.634136617,0.619530857,0.631649256,0.613098323,0.619648457,0.632349074,0.620420337,0.617757142,0.619896233,0.621161819,0.623431742,0.625121772,0.621895433,0.623754919,0.624197424,0.633203566,0.620811224,0.619055927,0.624343514,0.624379218,0.623170316,0.625768602,0.619768858,0.629526436,0.634399831,0.628521025,0.616383612,0.633760691,0.611383677,0.634728611,0.62751627,0.633013368,0.604635656,0.622468054,0.636295438,0.600492775,0.614267588,0.633303046,0.595851898,0.627989471,0.592179418,0.613713741,0.623543322,0.584741354,0.619080484,0.602542043,0.616979599,0.578522146,0.58942914,0.591482818,0.58987242,0.572204471,0.586736739
303.9608765,0.587987661,0.600892007,0.634988129,0.63452965,0.635831118,0.623708189,0.649996042,0.643751383,0.62442112,0.624165714,0.626145899,0.649112225,0.6288445,0.649784863,0.630172849,0.635633707,0.624535322,0.630550325,0.651439965,0.629503727,0.628399849,0.65257436,0.63059926,0.62877667,0.62689954,0.653199732,0.651862264,0.631891727,0.6289047,0.628653288,0.645976841,0.636068523,0.626476765,0.648530781,0.630835056,0.629012585,0.650003552,0.633769453,0.649191558,0.625664175,0.635149598,0.64639765,0.636319041,0.636846602,0.637725055,0.635742664,0.63969487,0.639360249,0.638713777,0.637450934,0.636209071,0.650075018,0.639439225,0.633989453,0.639341891,0.641659141,0.638685644,0.637411535,0.634249628,0.644093216,0.646894336,0.648618639,0.626980543,0.649699688,0.621209681,0.647735357,0.637384474,0.64292115,0.612910748,0.630730748,0.646557033,0.603903353,0.617453158,0.638816178,0.6009565,0.631391525,0.593212664,0.618017376,0.627610087,0.58443594,0.619208276,0.602081299,0.614557087,0.579200685,0.588712871,0.589045882,0.589562655,0.57223624,0.587724865
303.0237427,0.59417963,0.611522913,0.64708513,0.644788265,0.64418906,0.631287038,0.658918023,0.654162288,0.634746313,0.634096742,0.635557711,0.656338513,0.632423401,0.662129343,0.63229692,0.640049517,0.638244212,0.638228715,0.662096441,0.638627291,0.638505936,0.662890852,0.637616217,0.63456589,0.635928512,0.662681103,0.65964675,0.642266393,0.641894281,0.634320498,0.660243869,0.642528534,0.63743639,0.657627642,0.639686227,0.639163375,0.662158251,0.64462024,0.658940077,0.634909093,0.644513428,0.656574309,0.646062374,0.641398132,0.648338735,0.649161339,0.650045216,0.64682436,0.650435865,0.650153935,0.64170897,0.657151699,0.650785446,0.640253246,0.650156081,0.652958274,0.651473761,0.649140954,0.645878673,0.65123266,0.654708028,0.659667909,0.636604369,0.660943985,0.626678586,0.655567765,0.644501746,0.650268376,0.61801368,0.634845734,0.649176776,0.604278147,0.621644318,0.64086026,0.602278471,0.631286502,0.593030512,0.620609403,0.626779556,0.584156513,0.616124809,0.600382388,0.614712298,0.57841295,0.588323295,0.588384628,0.587197483,0.571403027,0.584827066
301.9302673,0.615206361,0.631987333,0.667864561,0.663313687,0.663909316,0.645313442,0.677107692,0.67395711,0.644753695,0.650789678,0.654710352,0.676459849,0.651909232,0.679043651,0.658194363,0.657863617,0.65632087,0.654681206,0.678083718,0.65694201,0.653053522,0.678135574,0.658575416,0.657248616,0.651826501,0.674381673,0.680922091,0.658731997,0.656690002,0.653019965,0.67912513,0.661135435,0.657634974,0.679250658,0.65867269,0.657465041,0.678471565,0.664013445,0.675413251,0.654483974,0.66451633,0.673836649,0.664137542,0.665008485,0.666888237,0.668945968,0.668301225,0.667158306,0.671163917,0.669774294,0.660205066,0.678047776,0.665636241,0.660306811,0.666649222,0.670577228,0.669678807,0.671390772,0.66183871,0.672933221,0.66932863,0.676712096,0.650823772,0.678722382,0.640652955,0.674922347,0.650379002,0.666331828,0.624970615,0.645450652,0.660273969,0.610844612,0.624347448,0.646489918,0.605749071,0.63610363,0.597074151,0.627634525,0.630748868,0.58492583,0.619449198,0.603319705,0.617032588,0.582010031,0.588301182,0.591848075,0.590462565,0.576236427,0.587848425
300.9929199,0.635451019,0.650735617,0.683897555,0.680308163,0.680330157,0.664795995,0.693421304,0.688674152,0.663811684,0.668499529,0.67173022,0.692956507,0.665036082,0.697177947,0.672991514,0.675088227,0.668025076,0.66788429,0.69549942,0.673487365,0.671496213,0.700251699,0.674568117,0.678498149,0.672144949,0.701131284,0.699178696,0.67547375,0.674582839,0.672402859,0.701270163,0.677942574,0.678747833,0.698362649,0.678673089,0.676466465,0.70093298,0.682514548,0.693127513,0.672874153,0.689165294,0.695001066,0.68717432,0.687170923,0.68800503,0.686028302,0.690294027,0.690638006,0.688998103,0.690354943,0.683435142,0.701249003,0.68567127,0.677778244,0.684514105,0.692923546,0.687842608,0.691353679,0.682778657,0.692005932,0.689311862,0.696998477,0.667501509,0.698620498,0.657595694,0.69357264,0.66738075,0.679287016,0.639440894,0.656876922,0.673649907,0.622170925,0.63698864,0.658762157,0.610859871,0.64385891,0.602687359,0.633097529,0.635875285,0.591517746,0.626473308,0.608941495,0.621622384,0.586134553,0.592926979,0.595378339,0.595696867,0.583483338,0.596553624
300.0554504,0.652992249,0.671207845,0.702882946,0.697427869,0.697448731,0.683477998,0.710512221,0.705425501,0.687039852,0.68094337,0.685868621,0.70943445,0.686378419,0.714524925,0.686536908,0.688388407,0.687817454,0.690611184,0.714133441,0.689257264,0.692915201,0.716877282,0.693225563,0.693073511,0.688961983,0.716845036,0.717943132,0.694278598,0.691673279,0.687474072,0.718876362,0.699086368,0.694823206,0.718039393,0.693032384,0.699010849,0.71858108,0.701043248,0.716661632,0.69485563,0.704486549,0.714933157,0.706370652,0.705748498,0.708715379,0.707423627,0.710651994,0.709610879,0.713068605,0.709675252,0.698335886,0.719357371,0.709120095,0.698980749,0.704581916,0.709587097,0.702393472,0.710739315,0.697289586,0.710030437,0.706321478,0.715034425,0.686591566,0.719553947,0.67028302,0.710218132,0.682456613,0.700542152,0.653522611,0.668773055,0.687520683,0.631482661,0.645236433,0.670014143,0.620406508,0.651968777,0.611290634,0.642307162,0.640269995,0.597565532,0.633610547,0.614578426,0.628697634,0.592139185,0.598026335,0.601275921,0.602646768,0.589283466,0.603599668
